date,product_id,stock_before,incoming_rolls,incoming_meters,sold_meters,stock_after
2019-01-16,P0046,51.0,0,0,0.0,51.0
2019-01-16,P0002,18.5,0,0,0.0,18.5
2019-01-16,P0066,0.0,0,0,0.0,0.0
2019-01-16,P0067,0.0,0,0,0.0,0.0
2019-01-16,P0024,18.5,0,0,3.0,15.5
2019-01-16,P0083,0.5,0,0,0.0,0.5
2019-01-16,P0034,29.5,0,0,0.0,29.5
2019-01-16,P0105,81.0,0,0,0.0,81.0
2019-01-16,P0099,0.5,0,0,0.0,0.5
2019-01-16,P0057,0.0,0,0,0.0,0.0
2019-01-16,P0039,117.5,0,0,0.5,117.0
2019-01-16,P0107,46.0,0,0,0.0,46.0
2019-01-16,P0080,64.5,0,0,0.0,64.5
2019-01-16,P0117,33.0,0,0,0.0,33.0
2019-01-16,P0040,9.5,0,0,0.0,9.5
2019-01-16,P0008,44.5,0,0,0.0,44.5
2019-01-17,P0035,92.5,0,0,0.0,92.5
2019-01-17,P0108,70.5,0,0,0.0,70.5
2019-01-17,P0011,72.5,0,0,0.0,72.5
2019-01-17,P0055,119.5,0,0,2.0,117.5
2019-01-17,P0095,32.0,0,0,0.0,32.0
2019-01-17,P0038,144.0,0,0,0.0,144.0
2019-01-17,P0101,0.0,0,0,0.0,0.0
2019-01-17,P0092,134.0,0,0,0.0,134.0
2019-01-17,P0045,129.5,0,0,1.0,128.5
2019-01-17,P0096,124.5,0,0,0.0,124.5
2019-01-17,P0061,107.0,0,0,0.0,107.0
2019-01-17,P0059,43.5,0,0,0.0,43.5
2019-01-17,P0087,32.0,0,0,0.0,32.0
2019-01-17,P0043,155.0,0,0,0.0,155.0
2019-01-17,P0068,88.0,0,0,1.0,87.0
2019-01-17,P0110,102.0,0,0,0.0,102.0
2019-01-17,P0023,32.5,0,0,0.0,32.5
2019-01-17,P0062,123.0,0,0,0.0,123.0
2019-01-17,P0098,44.0,0,0,0.0,44.0
2019-01-17,P0054,72.0,0,0,3.0,69.0
2019-01-17,P0014,43.0,0,0,5.0,38.0
2019-01-17,P0075,0.0,0,0,0.0,0.0
2019-01-17,P0112,58.0,0,0,0.0,58.0
2019-01-17,P0037,71.5,0,0,0.0,71.5
2019-01-17,P0048,120.5,0,0,0.0,120.5
2019-01-17,P0077,37.5,0,0,0.0,37.5
2019-01-17,P0064,58.5,0,0,0.0,58.5
2019-01-17,P0091,59.0,0,0,0.0,59.0
2019-01-17,P0049,55.5,0,0,0.0,55.5
2019-01-17,P0081,35.0,0,0,0.0,35.0
2019-01-17,P0093,31.0,0,0,0.0,31.0
2019-01-17,P0088,113.5,0,0,0.0,113.5
2019-01-17,P0025,81.5,0,0,0.0,81.5
2019-01-17,P0030,117.5,0,0,0.0,117.5
2019-01-17,P0010,18.0,0,0,0.0,18.0
2019-01-17,P0022,162.5,0,0,2.5,160.0
2019-01-17,P0073,137.0,0,0,0.0,137.0
2019-01-17,P0089,17.0,0,0,0.0,17.0
2019-01-17,P0082,60.0,0,0,0.0,60.0
2019-01-17,P0041,147.0,0,0,0.0,147.0
2019-01-17,P0060,176.0,0,0,0.0,176.0
2019-01-17,P0076,173.0,0,0,0.5,172.5
2019-01-17,P0001,22.0,0,0,0.0,22.0
2019-01-17,P0012,6.5,0,0,2.5,4.0
2019-01-17,P0052,72.0,0,0,0.0,72.0
2019-01-17,P0071,119.5,0,0,0.0,119.5
2019-01-17,P0021,35.5,0,0,1.0,34.5
2019-01-17,P0006,43.0,0,0,0.0,43.0
2019-01-17,P0078,0.0,0,0,0.0,0.0
2019-01-17,P0103,58.5,0,0,0.0,58.5
2019-01-17,P0069,164.0,0,0,0.0,164.0
2019-01-17,P0019,53.0,0,0,0.0,53.0
2019-01-17,P0079,102.0,0,0,0.0,102.0
2019-01-17,P0007,107.0,0,0,0.0,107.0
2019-01-17,P0085,77.5,0,0,0.0,77.5
2019-01-17,P0018,70.5,0,0,0.0,70.5
2019-01-17,P0044,73.5,0,0,0.0,73.5
2019-01-17,P0120,46.0,0,0,0.0,46.0
2019-01-17,P0033,137.0,0,0,0.0,137.0
2019-01-17,P0118,86.5,0,0,3.5,83.0
2019-01-17,P0031,140.0,0,0,0.5,139.5
2019-01-17,P0100,50.5,0,0,0.0,50.5
2019-01-17,P0051,93.0,0,0,0.0,93.0
2019-01-17,P0084,59.5,0,0,0.0,59.5
2019-01-17,P0111,122.5,0,0,0.0,122.5
2019-01-17,P0086,24.5,0,0,0.0,24.5
2019-01-17,P0070,69.0,0,0,3.0,66.0
2019-01-17,P0032,115.5,0,0,0.0,115.5
2019-01-17,P0116,3.0,0,0,3.0,0.0
2019-01-17,P0058,197.5,0,0,0.0,197.5
2019-01-17,P0119,61.5,0,0,0.0,61.5
2019-01-17,P0056,37.0,0,0,0.0,37.0
2019-01-17,P0109,17.5,0,0,0.0,17.5
2019-01-17,P0053,121.0,0,0,0.0,121.0
2019-01-17,P0102,104.0,0,0,0.0,104.0
2019-01-17,P0094,106.0,0,0,0.0,106.0
2019-01-17,P0016,161.5,0,0,0.0,161.5
2019-01-17,P0003,123.5,0,0,0.0,123.5
2019-01-17,P0063,96.0,0,0,0.0,96.0
2019-01-17,P0017,18.0,0,0,0.0,18.0
2019-01-17,P0065,120.5,0,0,0.0,120.5
2019-01-17,P0020,77.5,0,0,1.0,76.5
2019-01-17,P0114,82.5,0,0,0.0,82.5
2019-01-17,P0036,29.5,0,0,0.0,29.5
2019-01-17,P0028,126.0,0,0,0.0,126.0
2019-01-17,P0104,17.0,0,0,0.0,17.0
2019-01-17,P0074,85.5,0,0,2.5,83.0
2019-01-17,P0005,58.0,0,0,0.0,58.0
2019-01-17,P0047,45.5,0,0,0.0,45.5
2019-01-17,P0042,0.0,0,0,0.0,0.0
2019-01-17,P0113,188.0,0,0,0.0,188.0
2019-01-17,P0015,173.5,0,0,0.0,173.5
2019-01-17,P0004,3.0,0,0,0.0,3.0
2019-01-17,P0097,82.5,0,0,0.0,82.5
2019-01-17,P0106,80.5,0,0,0.0,80.5
2019-01-17,P0027,122.5,0,0,1.0,121.5
2019-01-17,P0090,57.0,0,0,0.0,57.0
2019-01-17,P0009,6.0,0,0,0.0,6.0
2019-01-17,P0115,0.0,0,0,0.0,0.0
2019-01-17,P0013,108.5,0,0,0.0,108.5
2019-01-17,P0029,36.5,0,0,0.5,36.0
2019-01-17,P0072,87.0,0,0,0.0,87.0
2019-01-17,P0050,60.5,0,0,2.5,58.0
2019-01-17,P0026,70.0,0,0,0.5,69.5
2019-01-17,P0046,51.0,0,0,0.0,51.0
2019-01-17,P0002,18.5,0,0,0.0,18.5
2019-01-17,P0066,0.0,0,0,0.0,0.0
2019-01-17,P0067,0.0,0,0,0.0,0.0
2019-01-17,P0024,15.5,0,0,0.0,15.5
2019-01-17,P0083,0.5,0,0,0.0,0.5
2019-01-17,P0034,29.5,0,0,0.0,29.5
2019-01-17,P0105,81.0,0,0,0.0,81.0
2019-01-17,P0099,0.5,0,0,0.0,0.5
2019-01-17,P0057,0.0,0,0,0.0,0.0
2019-01-17,P0039,117.0,0,0,3.0,114.0
2019-01-17,P0107,46.0,0,0,0.0,46.0
2019-01-17,P0080,64.5,0,0,0.0,64.5
2019-01-17,P0117,33.0,0,0,0.0,33.0
2019-01-17,P0040,9.5,0,0,5.0,4.5
2019-01-17,P0008,44.5,0,0,0.0,44.5
2019-01-18,P0035,92.5,0,0,0.0,92.5
2019-01-18,P0108,70.5,0,0,8.0,62.5
2019-01-18,P0011,72.5,0,0,10.0,62.5
2019-01-18,P0055,117.5,0,0,0.0,117.5
2019-01-18,P0095,32.0,0,0,0.0,32.0
2019-01-18,P0038,144.0,0,0,2.5,141.5
2019-01-18,P0101,0.0,0,0,0.0,0.0
2019-01-18,P0092,134.0,0,0,0.0,134.0
2019-01-18,P0045,128.5,0,0,0.0,128.5
2019-01-18,P0096,124.5,0,0,0.0,124.5
2019-01-18,P0061,107.0,0,0,0.0,107.0
2019-01-18,P0059,43.5,0,0,0.0,43.5
2019-01-18,P0087,32.0,0,0,0.0,32.0
2019-01-18,P0043,155.0,0,0,0.0,155.0
2019-01-18,P0068,87.0,0,0,0.0,87.0
2019-01-18,P0110,102.0,0,0,0.0,102.0
2019-01-18,P0023,32.5,0,0,0.0,32.5
2019-01-18,P0062,123.0,0,0,0.0,123.0
2019-01-18,P0098,44.0,0,0,2.0,42.0
2019-01-18,P0054,69.0,0,0,0.0,69.0
2019-01-18,P0014,38.0,0,0,0.0,38.0
2019-01-18,P0075,0.0,0,0,0.0,0.0
2019-01-18,P0112,58.0,0,0,0.0,58.0
2019-01-18,P0037,71.5,0,0,0.0,71.5
2019-01-18,P0048,120.5,0,0,1.0,119.5
2019-01-18,P0077,37.5,0,0,0.0,37.5
2019-01-18,P0064,58.5,0,0,0.0,58.5
2019-01-18,P0091,59.0,0,0,0.0,59.0
2019-01-18,P0049,55.5,0,0,0.0,55.5
2019-01-18,P0081,35.0,0,0,0.0,35.0
2019-01-18,P0093,31.0,0,0,0.0,31.0
2019-01-18,P0088,113.5,0,0,0.0,113.5
2019-01-18,P0025,81.5,0,0,0.0,81.5
2019-01-18,P0030,117.5,0,0,0.0,117.5
2019-01-18,P0010,18.0,0,0,0.0,18.0
2019-01-18,P0022,160.0,0,0,0.0,160.0
2019-01-18,P0073,137.0,0,0,2.5,134.5
2019-01-18,P0089,17.0,0,0,0.0,17.0
2019-01-18,P0082,60.0,0,0,5.0,55.0
2019-01-18,P0041,147.0,0,0,0.0,147.0
2019-01-18,P0060,176.0,0,0,0.0,176.0
2019-01-18,P0076,172.5,0,0,0.0,172.5
2019-01-18,P0001,22.0,0,0,2.0,20.0
2019-01-18,P0012,4.0,0,0,0.0,4.0
2019-01-18,P0052,72.0,0,0,0.0,72.0
2019-01-18,P0071,119.5,0,0,0.0,119.5
2019-01-18,P0021,34.5,0,0,0.0,34.5
2019-01-18,P0006,43.0,0,0,1.0,42.0
2019-01-18,P0078,0.0,0,0,0.0,0.0
2019-01-18,P0103,58.5,0,0,2.5,56.0
2019-01-18,P0069,164.0,0,0,0.0,164.0
2019-01-18,P0019,53.0,0,0,0.0,53.0
2019-01-18,P0079,102.0,0,0,1.5,100.5
2019-01-18,P0007,107.0,0,0,0.0,107.0
2019-01-18,P0085,77.5,0,0,0.0,77.5
2019-01-18,P0018,70.5,0,0,0.0,70.5
2019-01-18,P0044,73.5,0,0,0.0,73.5
2019-01-18,P0120,46.0,0,0,0.0,46.0
2019-01-18,P0033,137.0,0,0,0.0,137.0
2019-01-18,P0118,83.0,0,0,1.0,82.0
2019-01-18,P0031,139.5,0,0,0.0,139.5
2019-01-18,P0100,50.5,0,0,0.0,50.5
2019-01-18,P0051,93.0,0,0,0.0,93.0
2019-01-18,P0084,59.5,0,0,0.0,59.5
2019-01-18,P0111,122.5,0,0,0.0,122.5
2019-01-18,P0086,24.5,0,0,2.0,22.5
2019-01-18,P0070,66.0,0,0,1.5,64.5
2019-01-18,P0032,115.5,0,0,0.0,115.5
2019-01-18,P0116,1.5,0,0,1.5,0.0
2019-01-18,P0058,197.5,0,0,0.0,197.5
2019-01-18,P0119,61.5,0,0,0.0,61.5
2019-01-18,P0056,37.0,0,0,0.0,37.0
2019-01-18,P0109,17.5,0,0,0.0,17.5
2019-01-18,P0053,121.0,0,0,3.0,118.0
2019-01-18,P0102,104.0,0,0,0.0,104.0
2019-01-18,P0094,106.0,0,0,0.0,106.0
2019-01-18,P0016,161.5,0,0,0.0,161.5
2019-01-18,P0003,123.5,0,0,0.0,123.5
2019-01-18,P0063,96.0,0,0,0.0,96.0
2019-01-18,P0017,18.0,0,0,0.0,18.0
2019-01-18,P0065,120.5,0,0,0.0,120.5
2019-01-18,P0020,76.5,0,0,1.5,75.0
2019-01-18,P0114,82.5,0,0,0.0,82.5
2019-01-18,P0036,29.5,0,0,0.0,29.5
2019-01-18,P0028,126.0,0,0,0.0,126.0
2019-01-18,P0104,17.0,0,0,0.0,17.0
2019-01-18,P0074,83.0,0,0,0.0,83.0
2019-01-18,P0005,58.0,0,0,0.0,58.0
2019-01-18,P0047,45.5,0,0,0.0,45.5
2019-01-18,P0042,0.0,0,0,0.0,0.0
2019-01-18,P0113,188.0,0,0,0.0,188.0
2019-01-18,P0015,173.5,0,0,5.0,168.5
2019-01-18,P0004,3.0,0,0,0.0,3.0
2019-01-18,P0097,82.5,0,0,0.0,82.5
2019-01-18,P0106,80.5,0,0,0.0,80.5
2019-01-18,P0027,121.5,0,0,0.0,121.5
2019-01-18,P0090,57.0,0,0,2.0,55.0
2019-01-18,P0009,6.0,0,0,0.0,6.0
2019-01-18,P0115,0.5,0,0,0.5,0.0
2019-01-18,P0013,108.5,0,0,0.0,108.5
2019-01-18,P0029,36.0,0,0,0.0,36.0
2019-01-18,P0072,87.0,0,0,0.0,87.0
2019-01-18,P0050,58.0,0,0,0.0,58.0
2019-01-18,P0026,69.5,0,0,0.0,69.5
2019-01-18,P0046,51.0,0,0,0.0,51.0
2019-01-18,P0002,18.5,0,0,0.0,18.5
2019-01-18,P0066,0.0,0,0,0.0,0.0
2019-01-18,P0067,0.0,0,0,0.0,0.0
2019-01-18,P0024,15.5,0,0,0.0,15.5
2019-01-18,P0083,0.5,0,0,0.0,0.5
2019-01-18,P0034,29.5,0,0,0.0,29.5
2019-01-18,P0105,81.0,0,0,0.0,81.0
2019-01-18,P0099,0.5,0,0,0.5,0.0
2019-01-18,P0057,0.0,0,0,0.0,0.0
2019-01-18,P0039,114.0,0,0,0.0,114.0
2019-01-18,P0107,46.0,0,0,0.0,46.0
2019-01-18,P0080,64.5,0,0,0.0,64.5
2019-01-18,P0117,33.0,0,0,0.0,33.0
2019-01-18,P0040,4.5,0,0,0.0,4.5
2019-01-18,P0008,44.5,0,0,0.0,44.5
2019-01-19,P0035,92.5,0,0,0.0,92.5
2019-01-19,P0108,62.5,0,0,1.5,61.0
2019-01-19,P0011,62.5,0,0,0.0,62.5
2019-01-19,P0055,117.5,0,0,0.0,117.5
2019-01-19,P0095,32.0,0,0,0.0,32.0
2019-01-19,P0038,141.5,0,0,0.0,141.5
2019-01-19,P0101,0.0,0,0,0.0,0.0
2019-01-19,P0092,134.0,0,0,0.0,134.0
2019-01-19,P0045,128.5,0,0,3.0,125.5
2019-01-19,P0096,124.5,0,0,0.0,124.5
2019-01-19,P0061,107.0,0,0,0.0,107.0
2019-01-19,P0059,43.5,0,0,0.0,43.5
2019-01-19,P0087,32.0,0,0,0.0,32.0
2019-01-19,P0043,155.0,0,0,0.0,155.0
2019-01-19,P0068,87.0,0,0,1.5,85.5
2019-01-19,P0110,102.0,0,0,0.0,102.0
2019-01-19,P0023,32.5,0,0,0.0,32.5
2019-01-19,P0062,123.0,0,0,0.0,123.0
2019-01-19,P0098,42.0,0,0,2.0,40.0
2019-01-19,P0054,69.0,0,0,0.5,68.5
2019-01-19,P0014,38.0,0,0,0.0,38.0
2019-01-19,P0075,5.0,0,0,5.0,0.0
2019-01-19,P0112,58.0,0,0,0.0,58.0
2019-01-19,P0037,71.5,0,0,0.0,71.5
2019-01-19,P0048,119.5,0,0,0.0,119.5
2019-01-19,P0077,37.5,0,0,0.0,37.5
2019-01-19,P0064,58.5,0,0,0.0,58.5
2019-01-19,P0091,59.0,0,0,0.0,59.0
2019-01-19,P0049,55.5,0,0,3.0,52.5
2019-01-19,P0081,35.0,0,0,0.0,35.0
2019-01-19,P0093,31.0,0,0,2.5,28.5
2019-01-19,P0088,113.5,0,0,0.0,113.5
2019-01-19,P0025,81.5,0,0,0.0,81.5
2019-01-19,P0030,117.5,0,0,0.0,117.5
2019-01-19,P0010,18.0,0,0,3.0,15.0
2019-01-19,P0022,160.0,0,0,0.0,160.0
2019-01-19,P0073,134.5,0,0,0.0,134.5
2019-01-19,P0089,17.0,0,0,0.0,17.0
2019-01-19,P0082,55.0,0,0,0.0,55.0
2019-01-19,P0041,147.0,0,0,0.0,147.0
2019-01-19,P0060,176.0,0,0,0.0,176.0
2019-01-19,P0076,172.5,0,0,0.0,172.5
2019-01-19,P0001,20.0,0,0,4.0,16.0
2019-01-19,P0012,4.0,0,0,0.0,4.0
2019-01-19,P0052,72.0,0,0,0.0,72.0
2019-01-19,P0071,119.5,0,0,0.0,119.5
2019-01-19,P0021,34.5,0,0,0.0,34.5
2019-01-19,P0006,42.0,0,0,0.0,42.0
2019-01-19,P0078,0.0,0,0,0.0,0.0
2019-01-19,P0103,56.0,0,0,0.0,56.0
2019-01-19,P0069,164.0,0,0,0.0,164.0
2019-01-19,P0019,53.0,0,0,0.0,53.0
2019-01-19,P0079,100.5,0,0,2.0,98.5
2019-01-19,P0007,107.0,0,0,3.0,104.0
2019-01-19,P0085,77.5,0,0,0.0,77.5
2019-01-19,P0018,70.5,0,0,0.0,70.5
2019-01-19,P0044,73.5,0,0,0.0,73.5
2019-01-19,P0120,46.0,0,0,0.0,46.0
2019-01-19,P0033,137.0,0,0,0.0,137.0
2019-01-19,P0118,82.0,0,0,0.0,82.0
2019-01-19,P0031,139.5,0,0,0.0,139.5
2019-01-19,P0100,50.5,0,0,0.0,50.5
2019-01-19,P0051,93.0,0,0,0.0,93.0
2019-01-19,P0084,59.5,0,0,0.0,59.5
2019-01-19,P0111,122.5,0,0,0.0,122.5
2019-01-19,P0086,22.5,0,0,0.0,22.5
2019-01-19,P0070,64.5,0,0,0.0,64.5
2019-01-19,P0032,115.5,0,0,1.5,114.0
2019-01-19,P0116,0.0,0,0,0.0,0.0
2019-01-19,P0058,197.5,0,0,0.0,197.5
2019-01-19,P0119,61.5,0,0,0.0,61.5
2019-01-19,P0056,37.0,0,0,0.0,37.0
2019-01-19,P0109,17.5,0,0,3.0,14.5
2019-01-19,P0053,118.0,0,0,0.0,118.0
2019-01-19,P0102,104.0,0,0,0.0,104.0
2019-01-19,P0094,106.0,0,0,0.0,106.0
2019-01-19,P0016,161.5,0,0,0.0,161.5
2019-01-19,P0003,123.5,0,0,0.0,123.5
2019-01-19,P0063,96.0,0,0,0.0,96.0
2019-01-19,P0017,18.0,0,0,2.0,16.0
2019-01-19,P0065,120.5,0,0,0.0,120.5
2019-01-19,P0020,75.0,0,0,0.0,75.0
2019-01-19,P0114,82.5,0,0,0.0,82.5
2019-01-19,P0036,29.5,0,0,0.0,29.5
2019-01-19,P0028,126.0,0,0,0.0,126.0
2019-01-19,P0104,17.0,0,0,0.0,17.0
2019-01-19,P0074,83.0,0,0,0.0,83.0
2019-01-19,P0005,58.0,0,0,0.0,58.0
2019-01-19,P0047,45.5,0,0,0.0,45.5
2019-01-19,P0042,2.5,0,0,2.5,0.0
2019-01-19,P0113,188.0,0,0,0.0,188.0
2019-01-19,P0015,168.5,0,0,0.0,168.5
2019-01-19,P0004,3.0,0,0,0.0,3.0
2019-01-19,P0097,82.5,0,0,0.0,82.5
2019-01-19,P0106,80.5,0,0,0.0,80.5
2019-01-19,P0027,121.5,0,0,0.0,121.5
2019-01-19,P0090,55.0,0,0,0.0,55.0
2019-01-19,P0009,6.0,0,0,5.0,1.0
2019-01-19,P0115,0.0,0,0,0.0,0.0
2019-01-19,P0013,108.5,0,0,0.0,108.5
2019-01-19,P0029,36.0,0,0,0.0,36.0
2019-01-19,P0072,87.0,0,0,0.0,87.0
2019-01-19,P0050,58.0,0,0,2.0,56.0
2019-01-19,P0026,69.5,0,0,0.0,69.5
2019-01-19,P0046,51.0,0,0,0.0,51.0
2019-01-19,P0002,18.5,0,0,0.0,18.5
2019-01-19,P0066,0.0,0,0,0.0,0.0
2019-01-19,P0067,0.0,0,0,0.0,0.0
2019-01-19,P0024,15.5,0,0,0.0,15.5
2019-01-19,P0083,0.5,0,0,0.0,0.5
2019-01-19,P0034,29.5,0,0,0.0,29.5
2019-01-19,P0105,81.0,0,0,3.0,78.0
2019-01-19,P0099,0.0,0,0,0.0,0.0
2019-01-19,P0057,0.0,0,0,0.0,0.0
2019-01-19,P0039,114.0,0,0,0.0,114.0
2019-01-19,P0107,46.0,0,0,0.0,46.0
2019-01-19,P0080,64.5,0,0,0.0,64.5
2019-01-19,P0117,33.0,0,0,0.0,33.0
2019-01-19,P0040,4.5,0,0,0.0,4.5
2019-01-19,P0008,44.5,0,0,2.5,42.0
2019-01-20,P0035,92.5,0,0,0.0,92.5
2019-01-20,P0108,61.0,0,0,0.0,61.0
2019-01-20,P0011,62.5,0,0,0.0,62.5
2019-01-20,P0055,117.5,0,0,0.0,117.5
2019-01-20,P0095,32.0,0,0,0.0,32.0
2019-01-20,P0038,141.5,0,0,0.0,141.5
2019-01-20,P0101,0.0,0,0,0.0,0.0
2019-01-20,P0092,134.0,0,0,0.0,134.0
2019-01-20,P0045,125.5,0,0,0.0,125.5
2019-01-20,P0096,124.5,0,0,0.0,124.5
2019-01-20,P0061,107.0,0,0,0.0,107.0
2019-01-20,P0059,43.5,0,0,0.0,43.5
2019-01-20,P0087,32.0,0,0,0.0,32.0
2019-01-20,P0043,155.0,0,0,0.0,155.0
2019-01-20,P0068,85.5,0,0,0.0,85.5
2019-01-20,P0110,102.0,0,0,1.5,100.5
2019-01-20,P0023,32.5,0,0,0.0,32.5
2019-01-20,P0062,123.0,0,0,0.0,123.0
2019-01-20,P0098,40.0,0,0,0.0,40.0
2019-01-20,P0054,68.5,0,0,0.0,68.5
2019-01-20,P0014,38.0,0,0,0.0,38.0
2019-01-20,P0075,0.0,0,0,0.0,0.0
2019-01-20,P0112,58.0,0,0,0.0,58.0
2019-01-20,P0037,71.5,0,0,0.0,71.5
2019-01-20,P0048,119.5,0,0,0.0,119.5
2019-01-20,P0077,37.5,0,0,0.0,37.5
2019-01-20,P0064,58.5,0,0,0.0,58.5
2019-01-20,P0091,59.0,0,0,0.0,59.0
2019-01-20,P0049,52.5,0,0,0.0,52.5
2019-01-20,P0081,35.0,0,0,0.0,35.0
2019-01-20,P0093,28.5,0,0,0.0,28.5
2019-01-20,P0088,113.5,0,0,0.0,113.5
2019-01-20,P0025,81.5,0,0,0.0,81.5
2019-01-20,P0030,117.5,0,0,0.0,117.5
2019-01-20,P0010,15.0,0,0,0.0,15.0
2019-01-20,P0022,160.0,0,0,0.0,160.0
2019-01-20,P0073,134.5,0,0,3.0,131.5
2019-01-20,P0089,17.0,0,0,0.0,17.0
2019-01-20,P0082,55.0,0,0,0.0,55.0
2019-01-20,P0041,147.0,0,0,0.0,147.0
2019-01-20,P0060,176.0,0,0,0.0,176.0
2019-01-20,P0076,172.5,0,0,0.0,172.5
2019-01-20,P0001,16.0,0,0,0.0,16.0
2019-01-20,P0012,4.0,0,0,3.0,1.0
2019-01-20,P0052,72.0,0,0,0.0,72.0
2019-01-20,P0071,119.5,0,0,0.0,119.5
2019-01-20,P0021,34.5,0,0,0.0,34.5
2019-01-20,P0006,42.0,0,0,2.0,40.0
2019-01-20,P0078,0.0,0,0,0.0,0.0
2019-01-20,P0103,56.0,0,0,0.0,56.0
2019-01-20,P0069,164.0,0,0,0.0,164.0
2019-01-20,P0019,53.0,0,0,0.0,53.0
2019-01-20,P0079,98.5,0,0,0.0,98.5
2019-01-20,P0007,104.0,0,0,0.0,104.0
2019-01-20,P0085,77.5,0,0,0.0,77.5
2019-01-20,P0018,70.5,0,0,0.0,70.5
2019-01-20,P0044,73.5,0,0,0.0,73.5
2019-01-20,P0120,46.0,0,0,1.0,45.0
2019-01-20,P0033,137.0,0,0,5.0,132.0
2019-01-20,P0118,82.0,0,0,1.5,80.5
2019-01-20,P0031,139.5,0,0,0.0,139.5
2019-01-20,P0100,50.5,0,0,0.0,50.5
2019-01-20,P0051,93.0,0,0,2.0,91.0
2019-01-20,P0084,59.5,0,0,1.5,58.0
2019-01-20,P0111,122.5,0,0,3.0,119.5
2019-01-20,P0086,22.5,0,0,0.0,22.5
2019-01-20,P0070,64.5,0,0,0.0,64.5
2019-01-20,P0032,114.0,0,0,0.0,114.0
2019-01-20,P0116,0.0,0,0,0.0,0.0
2019-01-20,P0058,197.5,0,0,0.0,197.5
2019-01-20,P0119,61.5,0,0,0.0,61.5
2019-01-20,P0056,37.0,0,0,0.0,37.0
2019-01-20,P0109,14.5,0,0,0.0,14.5
2019-01-20,P0053,118.0,0,0,0.0,118.0
2019-01-20,P0102,104.0,0,0,0.0,104.0
2019-01-20,P0094,106.0,0,0,0.0,106.0
2019-01-20,P0016,161.5,0,0,6.0,155.5
2019-01-20,P0003,123.5,0,0,0.0,123.5
2019-01-20,P0063,96.0,0,0,0.0,96.0
2019-01-20,P0017,16.0,0,0,0.0,16.0
2019-01-20,P0065,120.5,0,0,0.0,120.5
2019-01-20,P0020,75.0,0,0,0.0,75.0
2019-01-20,P0114,82.5,0,0,0.0,82.5
2019-01-20,P0036,29.5,0,0,0.0,29.5
2019-01-20,P0028,126.0,0,0,0.0,126.0
2019-01-20,P0104,17.0,0,0,0.0,17.0
2019-01-20,P0074,83.0,0,0,0.0,83.0
2019-01-20,P0005,58.0,0,0,0.0,58.0
2019-01-20,P0047,45.5,0,0,0.0,45.5
2019-01-20,P0042,0.0,0,0,0.0,0.0
2019-01-20,P0113,188.0,0,0,0.0,188.0
2019-01-20,P0015,168.5,0,0,0.0,168.5
2019-01-20,P0004,3.5,0,0,3.5,0.0
2019-01-20,P0097,82.5,0,0,1.5,81.0
2019-01-20,P0106,80.5,0,0,0.0,80.5
2019-01-20,P0027,121.5,0,0,0.0,121.5
2019-01-20,P0090,55.0,0,0,0.0,55.0
2019-01-20,P0009,1.0,0,0,1.0,0.0
2019-01-20,P0115,2.0,0,0,2.0,0.0
2019-01-20,P0013,108.5,0,0,0.0,108.5
2019-01-20,P0029,36.0,0,0,0.0,36.0
2019-01-20,P0072,87.0,0,0,0.0,87.0
2019-01-20,P0050,56.0,0,0,0.0,56.0
2019-01-20,P0026,69.5,0,0,0.0,69.5
2019-01-20,P0046,51.0,0,0,0.0,51.0
2019-01-20,P0002,18.5,0,0,0.0,18.5
2019-01-20,P0066,0.0,0,0,0.0,0.0
2019-01-20,P0067,0.0,0,0,0.0,0.0
2019-01-20,P0024,15.5,0,0,0.0,15.5
2019-01-20,P0083,0.5,0,0,0.0,0.5
2019-01-20,P0034,29.5,0,0,0.0,29.5
2019-01-20,P0105,78.0,0,0,0.0,78.0
2019-01-20,P0099,0.0,0,0,0.0,0.0
2019-01-20,P0057,0.0,0,0,0.0,0.0
2019-01-20,P0039,114.0,0,0,0.0,114.0
2019-01-20,P0107,46.0,0,0,2.0,44.0
2019-01-20,P0080,64.5,0,0,0.0,64.5
2019-01-20,P0117,33.0,0,0,1.0,32.0
2019-01-20,P0040,4.5,0,0,2.5,2.0
2019-01-20,P0008,42.0,0,0,0.0,42.0
2019-01-21,P0035,92.5,0,0,0.0,92.5
2019-01-21,P0108,61.0,0,0,0.0,61.0
2019-01-21,P0011,62.5,0,0,0.0,62.5
2019-01-21,P0055,117.5,0,0,0.0,117.5
2019-01-21,P0095,32.0,0,0,0.0,32.0
2019-01-21,P0038,141.5,0,0,0.0,141.5
2019-01-21,P0101,0.0,0,0,0.0,0.0
2019-01-21,P0092,134.0,0,0,0.0,134.0
2019-01-21,P0045,125.5,0,0,0.0,125.5
2019-01-21,P0096,124.5,0,0,0.0,124.5
2019-01-21,P0061,107.0,0,0,2.5,104.5
2019-01-21,P0059,43.5,0,0,0.0,43.5
2019-01-21,P0087,32.0,0,0,0.0,32.0
2019-01-21,P0043,155.0,0,0,0.0,155.0
2019-01-21,P0068,85.5,0,0,0.5,85.0
2019-01-21,P0110,100.5,0,0,0.0,100.5
2019-01-21,P0023,32.5,0,0,0.0,32.5
2019-01-21,P0062,123.0,0,0,0.0,123.0
2019-01-21,P0098,40.0,0,0,0.0,40.0
2019-01-21,P0054,68.5,0,0,0.0,68.5
2019-01-21,P0014,38.0,0,0,5.0,33.0
