sale_id,date,client_id,city,zip_code,product_id,meters,total_amount,status
IN14840,2019-02-27,CL00656,Химки,142217,P0026,2.5,687.5,Завершен
IN88063,2019-02-27,CL00643,Мытищи,135112,P0044,0.5,137.5,Отказ
IN39868,2019-02-27,CL01041,Мытищи,154344,P0039,2.5,687.5,Завершен
IN40664,2019-02-27,CL00336,Королёв,198617,P0009,2.5,687.5,Отказ
IN97817,2019-02-28,CL01009,Мытищи,125875,P0103,5.0,1875.0,Завершен
IN86393,2019-02-28,CL01174,Москва,196380,P0028,2.5,687.5,Завершен
IN83536,2019-02-28,CL00486,Реутов,198796,P0043,1.5,412.5,Завершен
IN49223,2019-03-01,CL00838,Химки,106626,P0013,5.0,1375.0,Завершен
IN22960,2019-03-01,CL01059,Красногорск,197175,P0054,1.5,562.5,Завершен
IN37015,2019-03-01,CL00969,Подольск,196348,P0094,5.0,1875.0,Завершен
IN30955,2019-03-01,CL00845,Химки,153674,P0111,2.0,750.0,Завершен
IN78599,2019-03-01,CL00641,Химки,136025,P0096,2.5,937.5,Завершен
IN16159,2019-03-02,CL00745,Мытищи,118322,P0017,2.0,550.0,Завершен
IN83436,2019-03-02,CL00237,Реутов,187881,P0105,1.5,562.5,Завершен
IN65438,2019-03-02,CL00202,Красногорск,199536,P0042,5.0,1375.0,Завершен
IN58977,2019-03-02,CL01066,Реутов,180200,P0015,2.5,687.5,Завершен
IN96113,2019-03-02,CL00694,Красногорск,122645,P0069,0.5,187.5,Завершен
IN80577,2019-03-02,CL00331,Химки,120308,P0111,1.5,562.5,Завершен
IN70906,2019-03-02,CL00273,Красногорск,166507,P0105,5.0,1875.0,Отказ
IN97678,2019-03-02,CL00741,Москва,142964,P0037,3.0,825.0,Отказ
IN98255,2019-03-02,CL00851,Люберцы,114169,P0059,1.5,562.5,Завершен
IN25930,2019-03-02,CL00875,Мытищи,156847,P0035,2.0,550.0,Отказ
IN86610,2019-03-02,CL00054,Москва,190573,P0043,0.5,137.5,Завершен
IN79590,2019-03-03,CL00708,Реутов,108371,P0013,3.0,825.0,Завершен
IN62698,2019-03-03,CL00161,Королёв,130595,P0035,2.0,550.0,Завершен
IN20337,2019-03-03,CL01076,Мытищи,194960,P0040,1.0,275.0,Завершен
IN95217,2019-03-04,CL00964,Москва,150797,P0051,2.5,937.5,Завершен
IN54972,2019-03-04,CL00654,Подольск,153948,P0030,2.0,550.0,Завершен
IN78319,2019-03-04,CL00035,Мытищи,188501,P0082,1.0,375.0,Завершен
IN43408,2019-03-04,CL00732,Мытищи,108163,P0025,0.5,137.5,Завершен
IN99516,2019-03-04,CL00428,Королёв,140441,P0020,1.5,412.5,Отказ
IN23741,2019-03-04,CL00378,Люберцы,194065,P0110,2.0,750.0,Отказ
IN70532,2019-03-04,CL00293,Мытищи,197260,P0007,2.5,687.5,Завершен
IN36835,2019-03-04,CL00017,Химки,194811,P0094,1.5,562.5,Завершен
IN93206,2019-03-04,CL00710,Москва,174302,P0068,1.5,562.5,Завершен
IN96412,2019-03-05,CL00598,Подольск,172102,P0114,2.0,750.0,Завершен
IN10471,2019-03-05,CL00018,Химки,153354,P0063,5.0,1875.0,Завершен
IN76277,2019-03-05,CL00959,Москва,198328,P0043,2.5,687.5,Завершен
IN46466,2019-03-05,CL01138,Подольск,186772,P0111,2.5,937.5,Завершен
IN45339,2019-03-05,CL00912,Реутов,162684,P0002,2.5,687.5,Завершен
IN55954,2019-03-05,CL00739,Химки,160731,P0092,5.0,1875.0,Завершен
IN41081,2019-03-05,CL00729,Люберцы,130339,P0035,0.5,137.5,Завершен
IN95445,2019-03-06,CL01069,Люберцы,175713,P0097,2.5,937.5,Завершен
IN77104,2019-03-06,CL00246,Химки,172641,P0012,3.0,825.0,Завершен
IN38108,2019-03-06,CL00176,Москва,141224,P0089,1.0,375.0,Завершен
IN72245,2019-03-06,CL00153,Мытищи,115525,P0025,2.0,550.0,Завершен
IN42908,2019-03-06,CL00191,Королёв,158529,P0059,2.0,750.0,Отказ
IN11104,2019-03-06,CL00746,Москва,129135,P0061,0.5,187.5,Завершен
IN24774,2019-03-06,CL00107,Подольск,116728,P0019,2.5,687.5,Отказ
IN45666,2019-03-07,CL01113,Люберцы,134452,P0076,3.0,1125.0,Завершен
IN30913,2019-03-07,CL00374,Подольск,165211,P0118,0.5,187.5,Завершен
IN41483,2019-03-07,CL01058,Реутов,163192,P0003,1.5,412.5,Завершен
IN19867,2019-03-07,CL00215,Химки,163335,P0110,5.0,1875.0,Завершен
IN90756,2019-03-07,CL00237,Реутов,187881,P0049,0.5,137.5,Завершен
IN93137,2019-03-07,CL00386,Подольск,148623,P0104,1.5,562.5,Отказ
IN44736,2019-03-08,CL00884,Реутов,117536,P0062,1.0,375.0,Завершен
IN94631,2019-03-08,CL00183,Подольск,101792,P0032,5.0,1375.0,Завершен
IN64947,2019-03-08,CL00037,Москва,154948,P0052,3.0,1125.0,Завершен
IN91508,2019-03-08,CL00595,Люберцы,182955,P0034,0.5,137.5,Завершен
IN64277,2019-03-09,CL01165,Люберцы,157464,P0107,2.0,750.0,Завершен
IN84873,2019-03-09,CL00283,Москва,198885,P0077,3.0,1125.0,Завершен
IN81264,2019-03-09,CL00594,Королёв,152198,P0045,1.5,412.5,Завершен
IN54428,2019-03-09,CL01112,Реутов,142655,P0067,2.5,937.5,Отказ
IN51024,2019-03-09,CL01114,Люберцы,180358,P0089,2.0,750.0,Завершен
IN74871,2019-03-09,CL01037,Красногорск,145224,P0041,0.5,137.5,Отказ
IN83804,2019-03-09,CL00362,Красногорск,102128,P0024,1.0,275.0,Завершен
IN70475,2019-03-09,CL00275,Красногорск,148176,P0104,0.5,187.5,Отказ
IN27268,2019-03-10,CL00296,Люберцы,102733,P0102,1.5,562.5,Завершен
IN22169,2019-03-10,CL01166,Химки,101930,P0039,1.0,275.0,Завершен
IN28883,2019-03-10,CL00051,Реутов,105778,P0068,3.0,1125.0,Завершен
IN87032,2019-03-10,CL01026,Реутов,101388,P0106,1.5,562.5,Завершен
IN98752,2019-03-11,CL00182,Москва,179806,P0047,0.5,137.5,Завершен
IN55212,2019-03-11,CL00133,Люберцы,191905,P0003,1.0,275.0,Завершен
IN86591,2019-03-11,CL00161,Королёв,130595,P0003,5.0,1375.0,Завершен
IN60104,2019-03-11,CL01179,Мытищи,156906,P0115,2.5,937.5,Завершен
IN17705,2019-03-12,CL00967,Красногорск,171645,P0021,2.0,550.0,Завершен
IN45289,2019-03-12,CL00624,Химки,192243,P0038,0.5,137.5,Завершен
IN13097,2019-03-12,CL00359,Подольск,111221,P0021,1.5,412.5,Завершен
IN67451,2019-03-12,CL00815,Подольск,199246,P0020,2.5,687.5,Завершен
IN21609,2019-03-12,CL00510,Подольск,129188,P0101,5.0,1875.0,Завершен
IN14263,2019-03-12,CL00295,Реутов,192995,P0085,2.5,937.5,Завершен
IN84351,2019-03-12,CL00065,Люберцы,129831,P0016,2.0,550.0,Завершен
IN49423,2019-03-12,CL00079,Реутов,100053,P0048,1.0,275.0,Отказ
IN84878,2019-03-12,CL00265,Красногорск,152262,P0069,0.5,187.5,Отказ
IN79348,2019-03-12,CL00018,Химки,153354,P0057,3.0,1125.0,Завершен
IN29449,2019-03-13,CL01074,Мытищи,161822,P0058,3.0,1125.0,Завершен
IN53103,2019-03-13,CL01009,Мытищи,125875,P0057,5.0,1875.0,Отказ
IN38548,2019-03-13,CL00625,Мытищи,170371,P0108,0.5,187.5,Завершен
IN12382,2019-03-13,CL00305,Подольск,199642,P0055,0.5,187.5,Отказ
IN42593,2019-03-13,CL00513,Красногорск,124704,P0117,2.5,937.5,Завершен
IN62862,2019-03-13,CL00061,Красногорск,153964,P0033,5.0,1375.0,Завершен
IN24579,2019-03-13,CL00581,Мытищи,158830,P0092,2.0,750.0,Завершен
IN77653,2019-03-13,CL00753,Москва,155923,P0058,2.5,937.5,Отказ
IN49348,2019-03-14,CL01108,Москва,155466,P0009,5.0,1375.0,Завершен
IN20774,2019-03-14,CL00798,Химки,153645,P0110,2.5,937.5,Завершен
IN81776,2019-03-14,CL00645,Реутов,185678,P0079,5.0,1875.0,Завершен
IN43818,2019-03-14,CL01147,Королёв,191438,P0067,2.0,750.0,Завершен
IN97127,2019-03-15,CL01188,Красногорск,132859,P0112,3.0,1125.0,Завершен
IN36667,2019-03-15,CL01078,Москва,122973,P0033,0.5,137.5,Отказ
IN46403,2019-03-15,CL00104,Реутов,154921,P0042,1.5,412.5,Завершен
IN68520,2019-03-15,CL00943,Мытищи,106094,P0073,2.0,750.0,Завершен
IN85334,2019-03-15,CL00470,Подольск,162350,P0038,1.5,412.5,Завершен
IN47143,2019-03-15,CL00175,Реутов,137777,P0110,2.5,937.5,Завершен
IN61259,2019-03-16,CL00674,Москва,110215,P0104,0.5,187.5,Завершен
IN55436,2019-03-16,CL01051,Подольск,144914,P0009,1.0,275.0,Отказ
IN75127,2019-03-16,CL01196,Химки,165214,P0062,2.5,937.5,Завершен
IN27818,2019-03-16,CL00749,Мытищи,184670,P0042,1.5,412.5,Завершен
IN56990,2019-03-16,CL00758,Подольск,184233,P0065,2.0,750.0,Завершен
IN63947,2019-03-16,CL01006,Подольск,180856,P0069,3.0,1125.0,Завершен
IN39133,2019-03-16,CL00375,Люберцы,195300,P0051,1.5,562.5,Завершен
IN52908,2019-03-17,CL00475,Королёв,198173,P0056,1.0,375.0,Завершен
IN47599,2019-03-17,CL00663,Реутов,164843,P0003,1.5,412.5,Завершен
IN62111,2019-03-17,CL00415,Химки,154602,P0005,3.0,825.0,Завершен
IN17973,2019-03-17,CL01096,Люберцы,112190,P0027,0.5,137.5,Завершен
IN43888,2019-03-18,CL01144,Королёв,117206,P0120,5.0,1875.0,Завершен
IN16029,2019-03-18,CL00115,Москва,126130,P0052,1.5,562.5,Завершен
IN28917,2019-03-18,CL00336,Королёв,198617,P0058,1.5,562.5,Завершен
IN38673,2019-03-18,CL00109,Мытищи,117786,P0053,2.0,750.0,Завершен
IN99048,2019-03-19,CL00433,Подольск,195355,P0113,5.0,1875.0,Завершен
IN97579,2019-03-19,CL00680,Реутов,198717,P0030,1.0,275.0,Завершен
IN10497,2019-03-19,CL00875,Мытищи,156847,P0084,1.0,375.0,Завершен
IN64828,2019-03-19,CL01093,Москва,133792,P0075,2.5,937.5,Завершен
IN49496,2019-03-20,CL00503,Москва,100395,P0100,2.5,937.5,Завершен
IN51052,2019-03-20,CL00570,Реутов,118343,P0115,1.0,375.0,Завершен
IN37456,2019-03-20,CL00771,Москва,128679,P0044,5.0,1375.0,Завершен
IN64955,2019-03-20,CL00075,Красногорск,116334,P0051,1.5,562.5,Отказ
IN81786,2019-03-20,CL01184,Красногорск,199557,P0024,3.0,825.0,Завершен
IN29767,2019-03-20,CL00996,Мытищи,165907,P0113,1.0,375.0,Завершен
IN93518,2019-03-20,CL00403,Подольск,184192,P0014,0.5,137.5,Завершен
IN89246,2019-03-20,CL00276,Люберцы,156244,P0063,2.0,750.0,Завершен
IN31446,2019-03-20,CL00309,Подольск,161462,P0091,3.0,1125.0,Завершен
IN47683,2019-03-21,CL00550,Мытищи,101198,P0018,1.5,412.5,Завершен
IN75888,2019-03-21,CL01043,Химки,184837,P0092,2.5,937.5,Завершен
IN18489,2019-03-21,CL00282,Люберцы,174395,P0062,5.0,1875.0,Завершен
IN86898,2019-03-21,CL00051,Реутов,105778,P0063,2.5,937.5,Завершен
IN13040,2019-03-21,CL01017,Королёв,147020,P0084,5.0,1875.0,Завершен
IN12396,2019-03-21,CL00391,Люберцы,192279,P0117,2.0,750.0,Завершен
IN23206,2019-03-21,CL00331,Химки,120308,P0023,1.5,412.5,Завершен
IN31102,2019-03-21,CL00318,Подольск,192749,P0039,0.5,137.5,Завершен
IN50763,2019-03-21,CL00173,Мытищи,153523,P0117,5.0,1875.0,Завершен
IN46564,2019-03-21,CL00993,Королёв,156757,P0106,1.0,375.0,Завершен
IN34443,2019-03-21,CL00157,Химки,134687,P0038,0.5,137.5,Завершен
IN25527,2019-03-21,CL00448,Москва,122349,P0054,1.0,375.0,Завершен
IN23757,2019-03-22,CL00098,Красногорск,170798,P0010,2.5,687.5,Завершен
IN30393,2019-03-22,CL00123,Москва,156148,P0114,3.0,1125.0,Завершен
IN56501,2019-03-22,CL00734,Реутов,196384,P0068,5.0,1875.0,Завершен
IN31819,2019-03-23,CL00902,Подольск,167070,P0098,0.5,187.5,Завершен
IN68148,2019-03-23,CL00627,Люберцы,164157,P0054,2.5,937.5,Завершен
IN71823,2019-03-23,CL00372,Люберцы,148237,P0118,2.5,937.5,Завершен
IN88478,2019-03-23,CL01114,Люберцы,180358,P0093,1.0,375.0,Завершен
IN98715,2019-03-24,CL00895,Подольск,113751,P0022,1.0,275.0,Завершен
IN87080,2019-03-24,CL00179,Королёв,199613,P0038,2.5,687.5,Завершен
IN42940,2019-03-24,CL01149,Люберцы,163131,P0062,3.0,1125.0,Завершен
IN25809,2019-03-24,CL00213,Подольск,145293,P0008,2.0,550.0,Завершен
IN43671,2019-03-25,CL01123,Королёв,173680,P0055,0.5,187.5,Завершен
IN35448,2019-03-25,CL01194,Реутов,102453,P0116,3.0,1125.0,Завершен
IN37955,2019-03-25,CL00427,Красногорск,120885,P0102,5.0,1875.0,Завершен
IN31268,2019-03-25,CL00170,Люберцы,199125,P0022,2.0,550.0,Завершен
IN86687,2019-03-25,CL00146,Подольск,107146,P0020,5.0,1375.0,Завершен
IN60390,2019-03-25,CL00152,Подольск,173772,P0029,0.5,137.5,Завершен
IN60125,2019-03-25,CL01088,Люберцы,166353,P0114,2.5,937.5,Завершен
IN69754,2019-03-25,CL00924,Москва,120568,P0008,2.5,687.5,Завершен
IN71886,2019-03-25,CL01037,Красногорск,145224,P0021,1.5,412.5,Завершен
IN37771,2019-03-26,CL00014,Химки,100942,P0067,5.0,1875.0,Завершен
IN24746,2019-03-26,CL00693,Красногорск,174498,P0060,3.0,1125.0,Завершен
IN39115,2019-03-26,CL00256,Люберцы,104082,P0019,2.5,687.5,Завершен
IN81018,2019-03-26,CL00488,Люберцы,190802,P0086,2.5,937.5,Завершен
IN18645,2019-03-26,CL00028,Москва,100282,P0096,5.0,1875.0,Завершен
IN49508,2019-03-26,CL00182,Москва,179806,P0099,1.0,375.0,Отказ
IN88733,2019-03-26,CL00445,Люберцы,102180,P0107,0.5,187.5,Завершен
IN12027,2019-03-26,CL00571,Красногорск,157290,P0052,5.0,1875.0,Завершен
IN75361,2019-03-27,CL00231,Реутов,148689,P0107,5.0,1875.0,Завершен
IN30377,2019-03-27,CL00647,Люберцы,111401,P0038,2.0,550.0,Завершен
IN86704,2019-03-27,CL00052,Красногорск,183507,P0020,2.0,550.0,Завершен
IN26027,2019-03-27,CL00922,Красногорск,184070,P0092,5.0,1875.0,Завершен
IN82326,2019-03-27,CL00413,Москва,103718,P0089,1.5,562.5,Завершен
IN24570,2019-03-27,CL01200,Москва,163618,P0111,1.5,562.5,Завершен
IN20008,2019-03-27,CL00544,Реутов,132208,P0005,1.0,275.0,Завершен
IN53190,2019-03-27,CL00514,Москва,154950,P0044,2.0,550.0,Завершен
IN40698,2019-03-27,CL00053,Подольск,172309,P0112,5.0,1875.0,Отказ
IN83765,2019-03-27,CL00672,Москва,140043,P0089,2.5,937.5,Завершен
IN54743,2019-03-27,CL01111,Красногорск,101549,P0044,2.0,550.0,Завершен
IN70630,2019-03-28,CL00145,Химки,139618,P0066,5.0,1875.0,Завершен
IN56937,2019-03-28,CL00896,Люберцы,113928,P0024,2.0,550.0,Завершен
IN13580,2019-03-28,CL00892,Реутов,133126,P0018,0.5,137.5,Завершен
IN75541,2019-03-28,CL00666,Москва,160238,P0062,2.0,750.0,Завершен
IN83744,2019-03-29,CL00080,Люберцы,176019,P0107,2.0,750.0,Отказ
IN61698,2019-03-29,CL00922,Красногорск,184070,P0081,1.0,375.0,Завершен
IN29333,2019-03-29,CL00926,Красногорск,136458,P0022,3.0,825.0,Завершен
IN77658,2019-03-29,CL00479,Химки,143343,P0047,2.0,550.0,Завершен
IN15989,2019-03-29,CL00046,Мытищи,117601,P0043,5.0,1375.0,Завершен
IN42856,2019-03-29,CL00745,Мытищи,118322,P0085,2.0,750.0,Завершен
IN95551,2019-03-29,CL00921,Реутов,132581,P0090,1.0,375.0,Отказ
IN28850,2019-03-29,CL00794,Мытищи,149212,P0007,2.0,550.0,Завершен
IN37069,2019-03-29,CL00129,Красногорск,111359,P0069,2.0,750.0,Завершен
IN81891,2019-03-29,CL00431,Москва,178317,P0019,1.5,412.5,Завершен
IN89165,2019-03-30,CL00407,Подольск,121229,P0118,3.0,1125.0,Завершен
IN36216,2019-03-30,CL00027,Реутов,128016,P0024,5.0,1375.0,Завершен
IN20984,2019-03-30,CL00910,Мытищи,144921,P0055,2.5,937.5,Завершен
IN68900,2019-03-30,CL00990,Королёв,104965,P0007,1.5,412.5,Завершен
IN11157,2019-03-30,CL00826,Подольск,118855,P0030,2.0,550.0,Завершен
IN94340,2019-03-31,CL00830,Люберцы,191250,P0007,3.0,825.0,Завершен
IN23948,2019-03-31,CL00584,Реутов,111101,P0093,1.0,375.0,Завершен
IN70920,2019-03-31,CL00852,Мытищи,136239,P0033,5.0,1375.0,Отказ
IN74237,2019-03-31,CL00815,Подольск,199246,P0087,5.0,1875.0,Завершен
IN74463,2019-03-31,CL00179,Королёв,199613,P0096,2.0,750.0,Завершен
IN17498,2019-03-31,CL00893,Подольск,189881,P0065,0.5,187.5,Завершен
IN90843,2019-03-31,CL00332,Люберцы,113256,P0097,5.0,1875.0,Завершен
IN47873,2019-03-31,CL00854,Химки,131496,P0021,2.5,687.5,Завершен
IN62972,2019-03-31,CL00643,Мытищи,135112,P0018,1.5,412.5,Завершен
IN14244,2019-03-31,CL01156,Реутов,121400,P0027,2.5,687.5,Завершен
IN23574,2019-03-31,CL00053,Подольск,172309,P0004,1.5,412.5,Завершен
IN85836,2019-03-31,CL00238,Подольск,185841,P0046,5.0,1375.0,Завершен
IN33484,2019-03-31,CL00529,Химки,143288,P0044,0.5,137.5,Завершен
IN46655,2019-04-01,CL00261,Реутов,169541,P0113,1.0,375.0,Завершен
IN24828,2019-04-01,CL01063,Мытищи,149155,P0091,2.0,750.0,Завершен
IN30959,2019-04-01,CL00543,Люберцы,143236,P0081,5.0,1875.0,Завершен
IN68143,2019-04-01,CL00515,Химки,113224,P0050,2.5,687.5,Завершен
IN82772,2019-04-01,CL00003,Мытищи,139117,P0047,2.0,550.0,Завершен
IN83770,2019-04-01,CL00522,Реутов,107989,P0049,0.5,137.5,Завершен
IN52611,2019-04-01,CL00347,Реутов,130903,P0083,0.5,187.5,Завершен
IN55848,2019-04-01,CL01028,Подольск,174162,P0050,1.5,412.5,Отказ
IN58973,2019-04-02,CL00837,Подольск,126309,P0071,3.0,1125.0,Завершен
IN10074,2019-04-02,CL00421,Красногорск,145268,P0059,0.5,187.5,Завершен
IN66996,2019-04-02,CL01086,Красногорск,136242,P0007,2.5,687.5,Завершен
IN64879,2019-04-02,CL00401,Люберцы,193969,P0114,1.5,562.5,Завершен
IN57629,2019-04-02,CL00108,Реутов,186900,P0072,3.0,1125.0,Завершен
IN12844,2019-04-02,CL00776,Красногорск,186787,P0023,5.0,1375.0,Завершен
IN11340,2019-04-02,CL00455,Красногорск,160249,P0095,1.0,375.0,Отказ
IN32721,2019-04-03,CL00354,Мытищи,131147,P0037,0.5,137.5,Завершен
IN35221,2019-04-03,CL00022,Мытищи,124931,P0047,1.0,275.0,Завершен
IN10859,2019-04-03,CL00511,Москва,160686,P0060,1.0,375.0,Завершен
IN42191,2019-04-04,CL00756,Химки,165390,P0054,2.5,937.5,Завершен
IN48606,2019-04-04,CL00984,Москва,149146,P0005,1.0,275.0,Завершен
IN31392,2019-04-04,CL00191,Королёв,158529,P0047,5.0,1375.0,Завершен
IN10949,2019-04-04,CL01154,Москва,138393,P0086,2.5,937.5,Завершен
IN55458,2019-04-04,CL00422,Подольск,167499,P0101,5.0,1875.0,Завершен
IN80564,2019-04-04,CL01180,Москва,136188,P0065,2.5,937.5,Завершен
IN26557,2019-04-04,CL00720,Красногорск,159866,P0069,3.0,1125.0,Завершен
IN45319,2019-04-04,CL01196,Химки,165214,P0088,5.0,1875.0,Завершен
IN31193,2019-04-04,CL00540,Красногорск,148589,P0041,5.0,1375.0,Завершен
IN53691,2019-04-04,CL00338,Химки,174766,P0108,2.5,937.5,Отказ
IN51032,2019-04-04,CL00361,Реутов,105706,P0093,5.0,1875.0,Завершен
IN72056,2019-04-05,CL00306,Подольск,182306,P0105,5.0,1875.0,Завершен
IN76675,2019-04-05,CL00984,Москва,149146,P0117,1.5,562.5,Завершен
IN43013,2019-04-05,CL01116,Реутов,148799,P0001,3.0,825.0,Завершен
IN28594,2019-04-05,CL00293,Мытищи,197260,P0101,2.0,750.0,Завершен
IN91370,2019-04-05,CL00010,Химки,198994,P0072,3.0,1125.0,Отказ
IN28294,2019-04-06,CL01114,Люберцы,180358,P0033,1.5,412.5,Завершен
IN23771,2019-04-06,CL00052,Красногорск,183507,P0084,0.5,187.5,Завершен
IN16470,2019-04-06,CL00727,Люберцы,169443,P0070,1.5,562.5,Завершен
IN73584,2019-04-06,CL00795,Мытищи,112203,P0103,2.5,937.5,Завершен
IN87275,2019-04-07,CL01026,Реутов,101388,P0102,5.0,1875.0,Завершен
IN22487,2019-04-07,CL00249,Люберцы,118964,P0086,2.5,937.5,Завершен
IN17492,2019-04-07,CL00359,Подольск,111221,P0116,1.5,562.5,Завершен
IN81159,2019-04-07,CL00460,Королёв,194589,P0115,1.0,375.0,Завершен
IN66792,2019-04-07,CL00781,Люберцы,138602,P0060,3.0,1125.0,Завершен
IN78126,2019-04-07,CL00707,Мытищи,103847,P0038,1.5,412.5,Отказ
IN57091,2019-04-07,CL00968,Химки,123255,P0080,1.5,562.5,Завершен
IN35179,2019-04-07,CL00709,Мытищи,166949,P0004,3.0,825.0,Завершен
IN58920,2019-04-08,CL00104,Реутов,154921,P0016,5.0,1375.0,Завершен
IN61352,2019-04-08,CL00946,Реутов,163298,P0020,0.5,137.5,Завершен
IN32624,2019-04-08,CL01047,Москва,195417,P0118,1.0,375.0,Завершен
IN68115,2019-04-09,CL01169,Мытищи,119148,P0021,2.0,550.0,Завершен
IN62232,2019-04-09,CL00358,Москва,131531,P0113,0.5,187.5,Завершен
IN54917,2019-04-09,CL00930,Мытищи,197679,P0049,0.5,137.5,Завершен
IN86115,2019-04-09,CL00413,Москва,103718,P0031,5.0,1375.0,Завершен
IN34262,2019-04-09,CL00964,Москва,150797,P0034,1.5,412.5,Завершен
IN47360,2019-04-09,CL00044,Красногорск,157433,P0094,0.5,187.5,Завершен
IN40356,2019-04-09,CL00664,Красногорск,144270,P0049,3.0,825.0,Отказ
IN11353,2019-04-10,CL00413,Москва,103718,P0109,3.0,1125.0,Завершен
IN39919,2019-04-10,CL00686,Реутов,118327,P0065,0.5,187.5,Завершен
IN78597,2019-04-11,CL00254,Королёв,147453,P0094,3.0,1125.0,Завершен
IN65079,2019-04-11,CL00042,Мытищи,166307,P0114,1.5,562.5,Завершен
IN37319,2019-04-11,CL00655,Люберцы,116631,P0005,5.0,1375.0,Отказ
IN48314,2019-04-11,CL00337,Химки,140562,P0055,5.0,1875.0,Завершен
IN15898,2019-04-11,CL00638,Химки,173607,P0063,1.0,375.0,Завершен
IN66173,2019-04-11,CL00287,Реутов,188895,P0005,5.0,1375.0,Завершен
IN85051,2019-04-12,CL00942,Королёв,124979,P0039,2.5,687.5,Завершен
IN11412,2019-04-12,CL01166,Химки,101930,P0072,1.5,562.5,Завершен
IN48459,2019-04-12,CL00880,Химки,145134,P0002,1.0,275.0,Завершен
IN39542,2019-04-12,CL00497,Мытищи,171781,P0079,5.0,1875.0,Завершен
IN27932,2019-04-12,CL01116,Реутов,148799,P0035,2.0,550.0,Завершен
IN15434,2019-04-12,CL00797,Реутов,113272,P0006,2.0,550.0,Завершен
IN59175,2019-04-13,CL00266,Мытищи,140963,P0038,0.5,137.5,Завершен
IN69162,2019-04-13,CL00705,Москва,145443,P0097,0.5,187.5,Завершен
IN56059,2019-04-13,CL00263,Мытищи,185316,P0058,5.0,1875.0,Завершен
IN64276,2019-04-13,CL00005,Красногорск,114662,P0023,2.0,550.0,Завершен
IN99055,2019-04-13,CL00823,Мытищи,113237,P0002,5.0,1375.0,Завершен
IN62970,2019-04-13,CL01008,Королёв,109587,P0117,2.0,750.0,Завершен
IN69562,2019-04-14,CL00951,Королёв,118111,P0076,1.5,562.5,Отказ
IN83675,2019-04-14,CL00488,Люберцы,190802,P0008,3.0,825.0,Завершен
IN40957,2019-04-14,CL00395,Красногорск,193000,P0019,2.0,550.0,Отказ
IN66151,2019-04-14,CL00607,Подольск,105806,P0074,1.5,562.5,Завершен
IN14784,2019-04-14,CL01092,Химки,160142,P0118,0.5,187.5,Завершен
IN68223,2019-04-14,CL00154,Химки,149856,P0028,1.0,275.0,Завершен
IN87612,2019-04-14,CL00747,Химки,148790,P0085,1.5,562.5,Завершен
IN75848,2019-04-15,CL01133,Реутов,174925,P0047,2.0,550.0,Завершен
IN88354,2019-04-15,CL00721,Красногорск,173899,P0080,5.0,1875.0,Завершен
IN60752,2019-04-15,CL00263,Мытищи,185316,P0070,5.0,1875.0,Завершен
IN85057,2019-04-15,CL00872,Королёв,123176,P0033,2.0,550.0,Завершен
IN99094,2019-04-15,CL00998,Люберцы,157367,P0092,2.0,750.0,Завершен
IN77506,2019-04-15,CL00371,Люберцы,106265,P0092,5.0,1875.0,Завершен
IN76022,2019-04-15,CL00536,Реутов,172362,P0014,3.0,825.0,Завершен
IN20190,2019-04-16,CL00904,Королёв,138800,P0067,2.0,750.0,Завершен
IN99495,2019-04-16,CL00737,Подольск,158925,P0030,2.5,687.5,Завершен
IN63363,2019-04-16,CL00789,Москва,196021,P0017,3.0,825.0,Завершен
IN18020,2019-04-16,CL00853,Люберцы,193204,P0084,2.0,750.0,Завершен
IN31346,2019-04-16,CL01014,Реутов,141053,P0056,5.0,1875.0,Отказ
IN98626,2019-04-16,CL00387,Королёв,175225,P0026,2.5,687.5,Завершен
IN86050,2019-04-16,CL00118,Подольск,198032,P0028,0.5,137.5,Завершен
IN13959,2019-04-17,CL00873,Москва,135851,P0105,2.5,937.5,Завершен
IN87510,2019-04-17,CL00725,Химки,183354,P0017,1.0,275.0,Завершен
IN97145,2019-04-17,CL00480,Королёв,194188,P0018,2.5,687.5,Завершен
IN21416,2019-04-17,CL00975,Мытищи,141662,P0110,1.0,375.0,Завершен
IN52838,2019-04-17,CL00175,Реутов,137777,P0074,3.0,1125.0,Завершен
IN93851,2019-04-17,CL00807,Подольск,149996,P0064,1.5,562.5,Завершен
IN24805,2019-04-17,CL00961,Люберцы,170932,P0087,2.5,937.5,Завершен
IN84131,2019-04-17,CL00596,Химки,136739,P0021,1.5,412.5,Завершен
IN68935,2019-04-17,CL00730,Красногорск,198028,P0108,2.5,937.5,Завершен
IN88487,2019-04-17,CL00083,Мытищи,187012,P0067,0.5,187.5,Завершен
IN71067,2019-04-18,CL00447,Москва,134803,P0085,5.0,1875.0,Завершен
IN64301,2019-04-18,CL00163,Подольск,118643,P0075,3.0,1125.0,Завершен
IN10731,2019-04-18,CL00715,Реутов,132540,P0031,2.0,550.0,Завершен
IN94003,2019-04-18,CL01199,Москва,117009,P0055,2.0,750.0,Завершен
IN98840,2019-04-18,CL00988,Реутов,126945,P0021,1.5,412.5,Завершен
IN94567,2019-04-18,CL00526,Королёв,129536,P0078,0.5,187.5,Завершен
IN16790,2019-04-18,CL01095,Красногорск,146281,P0015,2.5,687.5,Завершен
IN43108,2019-04-18,CL00357,Химки,138177,P0059,0.5,187.5,Завершен
