sale_id,date,client_id,city,zip_code,product_id,meters,total_amount,status
VK68468,2019-03-11,CL00014,Химки,100942,P0067,1.5,562.5,Завершен
VK33631,2019-03-11,CL01158,Химки,180375,P0013,5.0,1375.0,Завершен
VK37294,2019-03-11,CL00751,Москва,106637,P0018,2.0,550.0,Завершен
VK94089,2019-03-11,CL00824,Красногорск,134620,P0118,3.0,1125.0,Завершен
VK22369,2019-03-11,CL00396,Люберцы,120644,P0102,3.0,1125.0,Завершен
VK71646,2019-03-11,CL00923,Подольск,173183,P0048,1.0,275.0,Завершен
VK71029,2019-03-11,CL00527,Подольск,107552,P0060,2.0,750.0,Отказ
VK83032,2019-03-11,CL00076,Люберцы,142753,P0119,2.5,937.5,Завершен
VK23933,2019-03-12,CL00284,Мытищи,186761,P0084,0.5,-187.5,Завершен
VK51899,2019-03-12,CL00113,Мытищи,198176,P0017,2.5,687.5,Завершен
VK21916,2019-03-12,CL00533,Королёв,abcde,P0117,2.5,937.5,Завершен
VK80843,2019-03-12,CL00235,Москва,139893,P0066,1.0,375.0,Завершен
VK47425,2019-03-12,CL01032,Реутов,159591,P0073,2.0,750.0,Завершен
VK80236,2019-03-12,CL00646,Люберцы,104224,P0046,3.0,825.0,Завершен
VK82876,2019-03-12,CL00591,Москва,143544,P0001,2.0,550.0,Завершен
VK77331,2019-03-12,CL00864,Реутов,143426,P0093,2.0,750.0,Завершен
VK38035,2019-03-12,CL01133,Реутов,174925,P0089,3.0,1125.0,Завершен
VK36424,2019-03-13,CL00213,Подольск,145293,P0116,5.0,1875.0,Завершен
VK91962,2019-03-13,CL00051,Реутов,105778,P0031,2.0,550.0,Завершен
VK52734,2019-03-13,CL00776,Красногорск,186787,P0107,1.0,375.0,Завершен
VK45260,2019-03-13,CL00027,Реутов,128016,P0111,1.0,375.0,Завершен
VK68857,2019-03-13,CL00646,Люберцы,104224,P0093,2.5,937.5,Завершен
VK25370,2019-03-13,CL00638,Химки,173607,P0090,0.5,187.5,Завершен
VK79177,2019-03-13,CL00631,Подольск,131270,P0113,1.0,375.0,Завершен
VK66582,2019-03-13,CL00856,Москва,138745,P0035,2.0,550.0,Завершен
VK11275,2019-03-13,CL00762,Москава,103840,P0049,1.0,275.0,Завершен
VK31823,2019-03-13,CL00176,Москва,141224,P0059,1.0,375.0,Отказ
VK74443,2019-03-13,CL00178,Королёв,124586,P0098,1.0,375.0,Завершен
VK84465,2019-03-14,CL00573,Красногорск,135825,P0002,2.5,687.5,Завершен
VK25612,2019-03-14,CL00309,Подольск,161462,P0065,0.5,187.5,Завершен
VK13033,2019-03-14,CL00951,Королёв,118111,P0104,2.0,750.0,Завершен
VK22103,2019-03-14,CL00539,Королёв,194688,P0109,2.5,937.5,Завершен
VK92283,2019-03-14,CL00895,Подольск,113751,P0080,2.0,750.0,Завершен
VK28201,2019-03-14,CL01126,Королёв,134048,P0104,1.0,375.0,Завершен
VK69866,2019-03-14,CL00725,Химки,183354,P0081,3.0,1125.0,Завершен
VK98244,2019-03-14,CL00573,Красногорск,135825,P0080,3.0,1125.0,Завершен
VK85650,2019-03-14,CL00070,Люберцы,178193,P0082,2.5,937.5,Завершен
VK90973,2019-03-14,CL00763,Москва,161824,P0099,3.0,1125.0,Завершен
VK81011,2019-03-14,CL00933,Химки,abcde,P0051,0.5,187.5,Завершен
VK16640,2019-03-15,CL00096,Королёв,135992,P0060,2.0,750.0,Завершен
VK87265,2019-03-15,CL00085,Люберцы,126100,P0036,0.5,137.5,Завершен
VK38720,2019-03-15,CL01124,Реутов,121409,P0003,2.5,687.5,Завершен
VK22685,2019-03-15,CL00046,Мытищи,117601,P0073,1.0,-375.0,Завершен
VK68414,2019-03-15,CL00295,Реутов,192995,P0031,3.0,825.0,Завершен
VK78601,2019-03-15,CL00815,Подольск,199246,P0014,0.5,137.5,Завершен
VK96789,2019-03-15,CL01076,Мытищи,194960,P0051,0.5,187.5,Завершен
VK58415,2019-03-15,CL00682,Подольск,194690,P0037,2.5,687.5,Завершен
VK75699,2019-03-15,CL00316,Красногорск,165715,XXX999,3.0,1125.0,Завершен
VK50507,2019-03-15,CL00325,Красногорск,185990,XXX999,1.0,275.0,Завершен
VK34787,2019-03-15,CL00230,Мытищи,188188,P0024,1.0,275.0,Завершен
VK45826,2019-03-16,CL00481,Москва,138669,P0008,2.5,687.5,Завершен
VK67883,2019-03-16,CL00379,Подольск,146077,P0085,5.0,1875.0,Завершен
VK22516,2019-03-16,CL00970,Реутов,136583,P0068,1.0,375.0,Завершен
VK44995,2019-03-16,CL00851,Люберцы,114169,P0085,0.5,187.5,Завершен
VK28255,2019-03-16,CL01028,Подольск,174162,P0119,3.0,1125.0,Завершен
VK22006,2019-03-16,CL01038,Королёв,100864,P0095,3.0,1125.0,Завершен
VK28058,2019-03-16,CL00493,Подольск,179395,P0094,3.0,1125.0,Завершен
VK68554,2019-03-16,CL00071,Красногорск,141114,P0033,3.0,825.0,Завершен
VK47877,2019-03-16,CL00787,Королёв,127483,P0083,2.5,937.5,Завершен
VK12280,2019-03-17,CL00064,Химки,160332,P0041,1.5,412.5,Завершен
VK30902,2019-03-17,CL00086,Москва,162277,P0049,0.5,137.5,Завершен
VK83402,2019-03-17,CL00708,Реутов,108371,P0112,2.5,937.5,Отказ
VK53517,2019-03-17,CL01021,Мытищи,166476,P0067,1.0,375.0,Завершен
VK99996,2019-03-17,CL00654,Подольск,153948,P0097,0.5,187.5,Завершен
VK92358,2019-03-17,CL00001,Люберцы,159470,P0107,2.0,750.0,Завершен
VK38713,2019-03-18,CL00012,Королёв,159177,P0022,2.0,550.0,Завершен
VK63529,2019-03-18,CL00007,Мытищи,109071,P0069,0.5,187.5,Завершен
VK26749,2019-03-18,CL00883,Люберцы,168195,P0031,0.5,137.5,Отказ
VK28785,2019-03-18,CL00944,Королёв,177242,P0014,2.5,687.5,Завершен
VK21761,2019-03-18,CL00168,Красногорск,103390,P0076,2.0,750.0,Отказ
VK33039,2019-03-18,CL00247,Химки,130539,P0120,3.0,1125.0,Завершен
VK26666,2019-03-18,CL00046,Мытищи,abcde,P0031,1.0,275.0,Завершен
VK92201,2019-03-18,CL00455,Красногорск,160249,P0049,2.5,687.5,Завершен
VK21740,2019-03-18,CL00873,Москва,135851,P0118,2.0,750.0,Отказ
VK44667,2019-03-18,CL00147,Подольск,198669,P0023,1.0,275.0,Отказ
VK11511,2019-03-18,CL00488,Люберцы,190802,P0050,2.5,687.5,Завершен
VK67045,2019-03-18,CL00402,Реутов,175353,P0004,2.0,550.0,Завершен
VK60176,2019-03-19,CL00783,Москва,141709,P0077,5.0,1875.0,Завершен
VK24034,2019-03-19,CL01152,Подольск,161498,P0099,5.0,1875.0,Завершен
VK41011,2019-03-19,CL00695,Мытищи,108851,P0102,2.5,937.5,Отказ
VK92040,2019-03-19,CL00496,Королёв,147419,P0111,0.5,187.5,Завершен
VK50517,2019-03-19,CL01086,Красногорск,abcde,P0013,1.0,275.0,Завершен
VK44009,2019-03-19,CL00256,Люберцы,104082,P0099,2.0,750.0,Завершен
VK65293,2019-03-19,CL00768,Красногорск,103697,P0096,1.0,375.0,Завершен
VK63717,2019-03-19,CL00339,Королёв,150052,P0051,0.5,187.5,Завершен
VK51661,2019-03-19,CL00906,Люберцы,188705,P0068,2.5,937.5,Завершен
VK56017,2019-03-20,CL01053,Москава,168512,P0054,3.0,1125.0,Завершен
VK30007,2019-03-20,CL00747,Химки,148790,P0106,3.0,1125.0,Завершен
VK20038,2019-03-20,CL01157,Реутов,110382,P0016,5.0,1375.0,Завершен
VK63578,2019-03-20,CL00306,Подольск,182306,P0008,2.5,687.5,Завершен
VK76930,2019-03-20,CL00072,Мытищи,175574,P0118,5.0,1875.0,Завершен
VK91729,2019-03-20,CL00218,Люберцы,189889,P0075,5.0,1875.0,Завершен
VK20553,2019-03-20,CL00460,Королёв,194589,P0009,1.5,412.5,Завершен
VK17876,2019-03-20,CL00656,Химки,142217,P0099,3.0,1125.0,Завершен
VK11971,2019-03-20,CL00958,Мытищи,119048,P0066,3.0,1125.0,Завершен
VK24267,2019-03-20,CL00672,Москва,140043,P0081,0.5,-187.5,Завершен
VK75614,2019-03-20,CL00470,Подольск,162350,P0068,5.0,-1875.0,Завершен
VK32553,2019-03-21,CL00225,Люберцы,133681,P0043,1.5,412.5,Завершен
VK96497,2019-03-21,CL00399,Красногорск,148353,P0024,0.5,137.5,Завершен
VK47100,2019-03-21,CL01181,Реутов,101170,P0059,3.0,1125.0,Завершен
VK26216,2019-03-21,CL00106,Москва,187670,P0006,3.0,825.0,Завершен
VK90276,2019-03-21,CL00715,Реутов,132540,P0100,0.5,187.5,Завершен
VK81657,2019-03-21,CL00757,Королёв,136670,P0108,2.0,750.0,Завершен
VK29235,2019-03-21,CL00688,Москва,186298,P0036,2.5,687.5,Отказ
VK97646,2019-03-21,CL00249,Люберцы,118964,XXX999,2.0,750.0,Завершен
VK39536,2019-03-21,CL00284,Мытищи,186761,P0047,2.0,550.0,Завершен
VK50757,2019-03-22,CL00054,Москва,190573,P0028,3.0,825.0,Завершен
VK79191,2019-03-22,CL00235,Москва,139893,P0072,2.5,937.5,Завершен
VK41420,2019-03-22,CL00828,Москва,135203,P0032,2.0,550.0,Отказ
VK94129,2019-03-22,CL00659,Реутов,136467,P0075,2.0,750.0,Завершен
VK16929,2019-03-22,CL00869,Подольск,126253,P0069,5.0,1875.0,Завершен
VK18189,2019-03-22,CL00736,Химки,176638,P0099,0.5,187.5,Завершен
VK87945,2019-03-22,CL00819,Люберцы,195302,P0111,3.0,1125.0,Завершен
VK87624,2019-03-22,CL01145,Москва,146771,P0058,2.0,750.0,Завершен
VK16487,2019-03-22,CL00333,Москава,181006,P0059,2.5,937.5,Завершен
VK46178,2019-03-22,CL00672,Москва,140043,P0067,0.5,187.5,Отказ
VK37506,2019-03-22,CL00691,Королёв,131599,P0019,0.5,137.5,Завершен
VK72238,2019-03-22,CL00684,Химки,113168,P0057,1.5,562.5,Завершен
VK24016,2019-03-22,CL01080,Химки,178579,P0100,5.0,1875.0,Завершен
VK22963,2019-03-22,CL00833,Химки,153368,P0104,5.0,1875.0,Завершен
VK95489,2019-03-22,CL00049,Химки,134600,P0071,2.5,937.5,Завершен
VK16675,2019-03-23,CL00874,Подольск,120766,P0090,3.0,1125.0,Завершен
VK22913,2019-03-23,CL00563,Мытищи,105577,P0029,3.0,825.0,Завершен
VK93379,2019-03-23,CL00695,Мытищи,108851,P0088,2.5,937.5,Завершен
VK53077,2019-03-23,CL00347,Реутов,130903,P0051,2.0,750.0,Завершен
VK11235,2019-03-23,CL00124,Мытищи,144725,P0093,5.0,1875.0,Завершен
VK37005,2019-03-23,CL00942,Королёв,124979,P0113,3.0,1125.0,Завершен
VK54262,2019-03-23,CL00032,Москва,abcde,P0092,2.0,750.0,Завершен
VK25647,2019-03-23,CL00679,Красногорск,139223,P0052,2.5,937.5,Завершен
VK39713,2019-03-24,CL00681,Подольск,173831,P0061,5.0,1875.0,Отказ
VK64460,2019-03-24,CL00535,Королёв,191177,XXX999,2.0,550.0,Завершен
VK82420,2019-03-24,CL01088,Люберцы,166353,P0045,0.5,137.5,Завершен
VK90683,2019-03-24,CL00246,Химки,172641,P0020,3.0,825.0,Завершен
VK30267,2019-03-24,CL00816,Подольск,121910,P0018,2.0,550.0,Завершен
VK54413,2019-03-25,CL01114,Люберцы,180358,P0064,2.5,937.5,Завершен
VK68642,2019-03-25,CL00061,Красногорск,153964,P0011,5.0,1375.0,Завершен
VK23899,2019-03-25,CL00726,Красногорск,186154,P0054,2.0,750.0,Завершен
VK47590,2019-03-25,CL00053,Подольск,172309,P0035,0.5,137.5,Завершен
VK81963,2019-03-25,CL00233,Химки,183283,P0036,2.5,687.5,Отказ
VK71016,2019-03-25,CL00587,Мытищи,136170,XXX999,1.5,412.5,Завершен
VK14125,2019-03-25,CL00672,Москава,140043,P0089,5.0,1875.0,Завершен
VK67997,2019-03-26,CL00766,Химки,150911,P0070,0.5,187.5,Завершен
VK18689,2019-03-26,CL00905,Королёв,122898,P0040,3.0,825.0,Завершен
VK25518,2019-03-26,CL00195,Красногорск,192435,P0078,2.0,750.0,Завершен
VK57798,2019-03-26,CL00429,Москва,151543,P0019,1.0,275.0,Завершен
VK28617,2019-03-26,CL00311,Москава,140685,P0053,3.0,1125.0,Завершен
VK25130,2019-03-26,CL00676,Москва,115806,P0071,0.5,187.5,Завершен
VK49084,2019-03-26,CL01173,Реутов,158059,P0010,5.0,1375.0,Завершен
VK19528,2019-03-26,CL00077,Люберцы,125144,P0047,5.0,1375.0,Завершен
VK11264,2019-03-26,CL01090,Люберцы,175352,P0067,0.5,187.5,Завершен
VK16084,2019-03-26,CL00476,Москва,174443,P0001,1.0,275.0,Завершен
VK43820,2019-03-26,CL00962,Красногорск,113432,P0046,5.0,1375.0,Завершен
VK16140,2019-03-27,CL00881,Подольск,165973,P0087,1.5,562.5,Завершен
VK19341,2019-03-27,CL00343,Люберцы,121012,P0056,1.0,375.0,Завершен
VK57805,2019-03-27,CL00513,Красногорск,124704,P0067,2.0,750.0,Завершен
VK82096,2019-03-27,CL00628,Реутов,176939,P0009,5.0,-1375.0,Завершен
VK62989,2019-03-27,CL00991,Мытищи,133018,P0080,2.0,750.0,Завершен
VK40289,2019-03-27,CL01184,Красногорск,199557,P0035,3.0,825.0,Завершен
VK90539,2019-03-27,CL00966,Люберцы,158073,P0058,3.0,1125.0,Завершен
VK50613,2019-03-27,CL00922,Красногорск,184070,P0112,5.0,1875.0,Завершен
VK10411,2019-03-27,CL00388,Красногорск,185139,P0100,2.5,937.5,Отказ
VK25530,2019-03-27,CL01046,Москва,123597,P0112,1.5,562.5,Отказ
VK59332,2019-03-28,CL01128,Москва,146018,P0037,1.5,412.5,Завершен
VK15978,2019-03-28,CL01143,Реутов,132426,P0061,5.0,1875.0,Завершен
VK88454,2019-03-28,CL00206,Москва,107355,P0030,5.0,1375.0,Завершен
VK60246,2019-03-28,CL01195,Химки,108302,P0094,2.0,750.0,Завершен
VK48367,2019-03-28,CL00029,Люберцы,159638,P0034,0.5,137.5,Завершен
VK58471,2019-03-28,CL00020,Реутов,195561,P0031,2.0,550.0,Завершен
VK60367,2019-03-29,CL00771,Москва,128679,P0116,2.0,750.0,Завершен
VK95503,2019-03-29,CL00671,Мытищи,185054,XXX999,5.0,1375.0,Завершен
VK94045,2019-03-29,CL00079,Реутов,100053,XXX999,2.0,750.0,Завершен
VK97107,2019-03-29,CL00183,Подольск,101792,P0087,5.0,1875.0,Завершен
VK22806,2019-03-29,CL00717,Мытищи,106903,P0017,3.0,825.0,Отказ
VK39919,2019-03-29,CL00322,Красногорск,112387,P0001,2.0,550.0,Завершен
VK34341,2019-03-29,CL00669,Подольск,139566,P0018,2.5,687.5,Отказ
VK19554,2019-03-29,CL00611,Красногорск,163277,P0094,2.0,750.0,Завершен
VK52508,2019-03-29,CL00910,Мытищи,144921,P0030,5.0,1375.0,Завершен
VK33732,2019-03-29,CL00697,Люберцы,165673,P0028,3.0,825.0,Завершен
VK28135,2019-03-30,CL00627,Люберцы,164157,P0080,2.0,750.0,Завершен
VK38559,2019-03-30,CL00229,Мытищи,101824,P0018,1.5,412.5,Завершен
VK76053,2019-03-30,CL00360,Мытищи,171313,P0062,2.5,937.5,Завершен
VK16831,2019-03-30,CL00117,Химки,133586,P0033,5.0,1375.0,Завершен
VK13959,2019-03-30,CL01182,Королёв,120315,P0065,2.0,750.0,Завершен
VK78592,2019-03-30,CL00981,Химки,180439,P0062,5.0,1875.0,Завершен
VK40638,2019-03-30,CL00158,Подольск,abcde,P0044,2.0,550.0,Завершен
VK53857,2019-03-30,CL01006,Подольск,180856,P0020,1.0,275.0,Отказ
VK40843,2019-03-30,CL00036,Реутов,174668,P0020,5.0,1375.0,Завершен
VK13329,2019-03-30,CL00882,Подольск,105992,P0054,1.5,562.5,Отказ
VK96014,2019-03-31,CL00893,Подольск,189881,P0025,1.5,412.5,Завершен
VK69012,2019-03-31,CL00273,Красногорск,166507,P0082,3.0,1125.0,Завершен
VK75561,2019-03-31,CL00817,Химки,155492,P0034,0.5,137.5,Завершен
VK75511,2019-03-31,CL01162,Королёв,181625,P0005,2.5,687.5,Завершен
VK43382,2019-03-31,CL00484,Мытищи,118430,P0064,3.0,1125.0,Завершен
VK20089,2019-03-31,CL00218,Люберцы,189889,P0118,1.0,375.0,Завершен
VK13620,2019-03-31,CL01155,Москва,124716,P0042,2.5,687.5,Завершен
VK79070,2019-03-31,CL00535,Королёв,191177,P0069,1.0,375.0,Завершен
VK33714,2019-03-31,CL01019,Люберцы,118350,P0034,1.5,412.5,Завершен
VK62748,2019-03-31,CL00428,Королёв,140441,P0077,2.0,750.0,Завершен
VK69695,2019-03-31,CL00505,Москва,109046,P0092,3.0,1125.0,Завершен
VK17816,2019-03-31,CL00868,Реутов,154146,P0025,3.0,825.0,Завершен
VK33616,2019-04-01,CL00380,Москва,146210,P0045,1.0,275.0,Отказ
VK84532,2019-04-01,CL00567,Химки,198599,P0080,3.0,1125.0,Завершен
VK22537,2019-04-01,CL00610,Королёв,160694,P0072,5.0,1875.0,Завершен
VK62103,2019-04-01,CL01130,Красногорск,163896,P0112,1.5,562.5,Завершен
VK20149,2019-04-01,CL00532,Мытищи,199837,P0027,1.5,412.5,Завершен
VK13312,2019-04-01,CL01015,Химки,183995,P0035,0.5,137.5,Завершен
VK70889,2019-04-01,CL00807,Подольск,149996,P0110,5.0,1875.0,Отказ
VK38316,2019-04-01,CL00434,Реутов,152505,P0070,5.0,1875.0,Отказ
VK62436,2019-04-01,CL00916,Москва,195325,P0070,5.0,1875.0,Завершен
VK15156,2019-04-01,CL00577,Мытищи,120214,P0015,1.0,275.0,Завершен
VK14312,2019-04-01,CL00765,Химки,196607,P0045,1.5,412.5,Завершен
VK37351,2019-04-01,CL00867,Королёв,165598,P0029,1.5,412.5,Завершен
VK70140,2019-04-01,CL00598,Подольск,172102,P0092,1.0,375.0,Завершен
VK82095,2019-04-02,CL00483,Реутов,111368,P0094,2.5,937.5,Завершен
VK89118,2019-04-02,CL00111,Химки,144236,P0027,1.5,412.5,Завершен
VK39473,2019-04-02,CL00920,Красногорск,190209,P0091,1.0,375.0,Завершен
VK30709,2019-04-02,CL00889,Реутов,133526,P0041,1.0,275.0,Завершен
VK80899,2019-04-02,CL00034,Москва,110500,P0097,5.0,1875.0,Завершен
VK85050,2019-04-02,CL00173,Мытищи,153523,P0034,5.0,1375.0,Отказ
VK39125,2019-04-02,CL00664,Красногорск,144270,P0061,0.5,187.5,Завершен
VK49120,2019-04-02,CL00388,Красногорск,185139,P0076,1.5,562.5,Завершен
VK66261,2019-04-02,CL00197,Королёв,116547,P0056,5.0,1875.0,Завершен
VK66419,2019-04-02,CL00956,Королёв,187445,P0045,0.5,137.5,Завершен
VK61790,2019-04-02,CL00952,Люберцы,171802,P0078,3.0,1125.0,Завершен
VK32497,2019-04-02,CL00997,Люберцы,139498,P0050,3.0,825.0,Завершен
VK82478,2019-04-02,CL00141,Люберцы,115814,P0020,2.0,550.0,Завершен
VK36923,2019-04-02,CL00356,Мытищи,165513,P0083,3.0,1125.0,Завершен
VK91714,2019-04-02,CL00554,Люберцы,191469,P0018,2.5,687.5,Завершен
VK23537,2019-04-03,CL00351,Подольск,161487,P0067,3.0,1125.0,Завершен
VK32512,2019-04-03,CL00828,Москва,135203,P0017,2.5,687.5,Завершен
VK34401,2019-04-03,CL01093,Москва,133792,P0031,2.5,687.5,Отказ
VK58680,2019-04-03,CL01168,Красногорск,104159,P0020,5.0,1375.0,Отказ
VK49228,2019-04-03,CL00508,Реутов,189486,P0036,5.0,1375.0,Завершен
VK14269,2019-04-03,CL00423,Красногорск,116059,P0104,5.0,1875.0,Завершен
VK85028,2019-04-03,CL01178,Химки,106827,P0107,1.5,562.5,Завершен
VK18812,2019-04-04,CL00412,Подольск,194454,P0039,1.0,275.0,Завершен
VK59052,2019-04-04,CL00290,Люберцы,115726,P0075,0.5,187.5,Завершен
VK55095,2019-04-04,CL00396,Люберцы,120644,P0094,3.0,1125.0,Завершен
VK24879,2019-04-04,CL00883,Люберцы,168195,P0107,5.0,1875.0,Завершен
VK39654,2019-04-04,CL00529,Химки,143288,P0095,2.5,937.5,Завершен
VK99515,2019-04-04,CL00455,Красногорск,160249,P0043,1.5,412.5,Завершен
VK63060,2019-04-04,CL00597,Красногорск,173905,P0080,0.5,187.5,Завершен
VK82664,2019-04-04,CL00235,Москва,139893,P0015,2.5,687.5,Завершен
VK37282,2019-04-04,CL01086,Красногорск,136242,P0013,5.0,1375.0,Завершен
VK90581,2019-04-05,CL00603,Реутов,178372,P0052,5.0,1875.0,Завершен
VK25453,2019-04-05,CL01112,Реутов,142655,P0065,1.0,375.0,Завершен
VK75065,2019-04-05,CL00246,Химки,172641,P0097,1.0,375.0,Завершен
VK73061,2019-04-05,CL00651,Москва,169767,P0001,2.0,550.0,Завершен
VK58718,2019-04-05,CL00255,Королёв,180623,P0080,2.0,750.0,Завершен
VK11951,2019-04-05,CL00732,Мытищи,108163,P0079,1.5,562.5,Завершен
VK45153,2019-04-05,CL01143,Реутов,132426,P0001,2.0,550.0,Завершен
VK36627,2019-04-05,CL01096,Люберцы,112190,P0118,3.0,1125.0,Отказ
VK22817,2019-04-05,CL00651,Москва,169767,P0087,2.0,750.0,Завершен
VK61842,2019-04-05,CL01169,Мытищи,119148,P0062,2.5,937.5,Завершен
VK40025,2019-04-05,CL00587,Мытищи,136170,P0089,2.0,750.0,Отказ
VK40424,2019-04-05,CL00532,Мытищи,199837,P0045,0.5,137.5,Завершен
VK65515,2019-04-05,CL00180,Химки,117172,P0028,3.0,825.0,Завершен
VK39958,2019-04-06,CL00182,Москва,179806,P0087,2.0,750.0,Завершен
VK87737,2019-04-06,CL00614,Химки,145652,P0044,0.5,137.5,Отказ
VK79867,2019-04-06,CL00954,Красногорск,117389,P0041,1.0,275.0,Завершен
VK28013,2019-04-06,CL01168,Красногорск,104159,P0011,1.5,412.5,Завершен
VK31786,2019-04-06,CL00042,Мытищи,166307,P0022,1.5,-412.5,Отказ
VK56377,2019-04-06,CL00284,Мытищи,186761,P0071,3.0,1125.0,Завершен
VK53498,2019-04-06,CL01069,Люберцы,175713,P0036,3.0,825.0,Завершен
VK22332,2019-04-06,CL00300,Реутов,197754,P0065,1.5,562.5,Отказ
VK28305,2019-04-07,CL00223,Подольск,138680,P0095,2.5,937.5,Завершен
VK26626,2019-04-07,CL00957,Люберцы,155363,P0072,1.5,562.5,Завершен
VK42941,2019-04-07,CL00683,Подольск,180750,P0089,1.5,562.5,Завершен
VK22245,2019-04-07,CL00760,Королёв,163527,P0079,5.0,1875.0,Завершен
VK43341,2019-04-07,CL00594,Королёв,152198,P0111,2.5,937.5,Завершен
VK52118,2019-04-07,CL00151,Мытищи,109710,P0075,3.0,1125.0,Завершен
VK24347,2019-04-07,CL00789,Москва,196021,P0105,3.0,1125.0,Завершен
VK10973,2019-04-07,CL01042,Мытищи,162759,P0101,2.5,937.5,Завершен
VK73321,2019-04-07,CL00395,Красногорск,193000,P0077,1.5,562.5,Завершен
VK74580,2019-04-07,CL01069,Люберцы,175713,P0104,2.0,750.0,Отказ
VK85311,2019-04-07,CL00166,Реутов,165597,P0024,3.0,825.0,Завершен
VK40733,2019-04-07,CL00659,Реутов,136467,P0040,1.0,275.0,Завершен
VK32517,2019-04-08,CL00084,Мытищи,198453,P0047,5.0,1375.0,Завершен
VK67310,2019-04-08,CL00494,Реутов,161712,P0073,5.0,1875.0,Завершен
VK27691,2019-04-08,CL00661,Мытищи,160089,P0109,3.0,1125.0,Завершен
VK12357,2019-04-08,CL00238,Подольск,185841,P0004,2.0,550.0,Завершен
VK62153,2019-04-08,CL00246,Химки,172641,P0071,3.0,1125.0,Завершен
VK86611,2019-04-08,CL00566,Москва,141220,P0114,2.0,750.0,Завершен
VK49995,2019-04-08,CL01074,Мытищи,161822,P0090,5.0,1875.0,Завершен
VK93577,2019-04-08,CL00432,Люберцы,114089,XXX999,1.0,275.0,Завершен
VK11130,2019-04-09,CL00440,Москва,117961,P0117,1.0,375.0,Завершен
VK34032,2019-04-09,CL00657,Реутов,175684,P0023,5.0,1375.0,Завершен
VK96990,2019-04-09,CL00915,Королёв,149774,P0072,1.5,-562.5,Завершен
VK49305,2019-04-09,CL00230,Мытищи,abcde,P0096,3.0,1125.0,Завершен
VK63895,2019-04-09,CL00556,Химки,169003,P0075,2.0,750.0,Завершен
VK43023,2019-04-09,CL00312,Королёв,148331,P0101,1.0,375.0,Завершен
VK21880,2019-04-09,CL00687,Люберцы,132527,P0015,1.0,275.0,Завершен
VK31302,2019-04-09,CL00990,Королёв,104965,P0094,5.0,1875.0,Завершен
VK21428,2019-04-09,CL00555,Подольск,112624,P0062,1.0,375.0,Завершен
VK32938,2019-04-09,CL01013,Подольск,147774,P0065,1.5,562.5,Завершен
VK11762,2019-04-09,CL01151,Люберцы,101383,P0096,2.5,937.5,Отказ
VK64723,2019-04-09,CL01074,Мытищи,161822,XXX999,2.5,937.5,Завершен
VK21062,2019-04-10,CL00343,Люберцы,121012,P0003,2.5,687.5,Отказ
VK58593,2019-04-10,CL00292,Реутов,130161,P0104,2.5,937.5,Завершен
VK91158,2019-04-10,CL00008,Подольск,172063,P0103,5.0,1875.0,Завершен
VK49043,2019-04-10,CL00755,Люберцы,119481,P0106,1.0,375.0,Завершен
VK21382,2019-04-10,CL00316,Красногорск,165715,P0082,5.0,1875.0,Завершен
VK10758,2019-04-10,CL00005,Красногорск,114662,P0083,2.5,937.5,Завершен
VK12787,2019-04-10,CL00763,Москва,161824,P0096,3.0,1125.0,Отказ
VK73681,2019-04-10,CL00700,Подольск,151213,P0004,2.5,687.5,Завершен
VK62425,2019-04-10,CL00787,Королёв,127483,P0020,3.0,825.0,Отказ
VK99795,2019-04-10,CL01164,Москва,113405,P0035,1.5,412.5,Завершен
VK17194,2019-04-10,CL00211,Королёв,160236,P0115,3.0,1125.0,Завершен
VK27013,2019-04-10,CL01036,Люберцы,129215,P0105,2.0,750.0,Завершен
VK78907,2019-04-10,CL01028,Подольск,174162,P0046,2.0,550.0,Завершен
VK45569,2019-04-11,CL00873,Москва,135851,P0001,2.0,550.0,Завершен
VK65785,2019-04-11,CL00858,Химки,193502,P0100,2.0,750.0,Отказ
VK39220,2019-04-11,CL00820,Мытищи,152082,P0052,3.0,1125.0,Завершен
VK35982,2019-04-11,CL00469,Королёв,118018,P0003,3.0,825.0,Завершен
VK11629,2019-04-11,CL00207,Красногорск,119080,P0060,5.0,1875.0,Завершен
VK90900,2019-04-11,CL00475,Королёв,198173,P0052,3.0,1125.0,Завершен
VK22209,2019-04-11,CL00294,Реутов,110205,P0055,1.5,562.5,Завершен
VK36220,2019-04-11,CL00499,Мытищи,193967,P0003,2.0,550.0,Завершен
VK55739,2019-04-11,CL00307,Королёв,199598,P0030,3.0,825.0,Отказ
VK47710,2019-04-11,CL00214,Реутов,159878,P0034,1.5,412.5,Завершен
VK35772,2019-04-11,CL00305,Подольск,199642,P0085,0.5,187.5,Завершен
VK71586,2019-04-11,CL01177,Москава,183692,P0101,2.0,750.0,Завершен
VK52964,2019-04-12,CL00256,Люберцы,104082,P0051,5.0,1875.0,Отказ
VK77056,2019-04-12,CL00522,Реутов,107989,P0036,5.0,1375.0,Завершен
VK21343,2019-04-12,CL01037,Красногорск,145224,P0091,2.5,937.5,Завершен
VK91228,2019-04-12,CL00821,Люберцы,101620,P0029,5.0,1375.0,Завершен
VK32601,2019-04-12,CL00087,Королёв,182544,P0110,2.5,937.5,Завершен
VK15397,2019-04-12,CL00198,Мытищи,157711,P0038,1.5,-412.5,Завершен
